Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,1,0,3,1111,2,8,2,1,3,0,93,3,2,7,1,1,6500,2,13305,5,0,17,3,2,1,6,1,3,3,2,1,2.0
34,1,0,2,702,1,16,4,1,3,0,100,2,1,6,4,2,2553,3,8306,1,0,16,3,3,0,6,3,3,5,2,1,3.0
34,1,0,3,829,0,3,2,0,3,1,88,3,1,1,4,1,3737,3,2243,0,0,19,3,3,1,4,1,1,3,2,0,2.0
34,1,0,3,546,1,10,3,1,2,1,83,3,1,2,2,0,2008,3,6896,1,0,14,3,2,2,1,3,3,1,0,1,0.0
34,1,0,3,216,2,1,4,2,2,1,75,4,2,7,4,0,9725,2,12278,0,0,11,3,4,1,16,2,2,15,1,0,9.0
34,1,0,3,1333,2,10,4,1,3,0,87,3,1,8,3,1,2220,3,18410,1,1,19,3,4,1,1,2,3,1,1,0,0.0
34,1,0,2,618,1,3,1,1,1,1,45,3,2,0,4,2,7756,2,22266,0,0,17,3,3,0,7,1,2,6,2,0,4.0
34,1,0,0,697,1,3,4,1,3,1,40,2,1,6,4,1,2979,3,22478,3,0,17,3,4,3,6,2,3,0,0,0,0.0
34,1,0,2,1003,1,2,2,1,4,1,95,3,2,4,3,2,4033,3,15834,2,0,11,3,4,0,5,3,2,3,2,0,2.0
34,1,0,3,1400,2,9,1,1,2,0,70,3,2,7,3,1,5714,2,5829,1,0,20,4,1,0,6,3,2,6,5,1,3.0
34,1,0,2,669,1,1,3,3,4,1,97,2,2,0,1,2,5343,2,25755,0,0,20,4,3,0,14,3,3,13,9,4,9.0
34,1,0,3,1320,1,20,3,5,3,0,89,4,1,6,3,1,2585,3,21643,0,0,17,3,4,0,2,5,2,1,0,0,0.0
34,1,0,3,131,2,2,3,2,3,0,86,3,2,7,1,2,4538,3,6039,0,1,12,3,4,0,4,3,3,3,2,0,2.0
34,1,0,2,135,1,19,3,3,3,0,46,3,2,2,2,0,4444,3,22534,4,0,13,3,3,2,15,2,4,11,8,5,10.0
34,1,0,2,648,0,11,3,1,3,1,56,2,2,1,2,1,4490,3,21833,4,0,11,3,4,2,14,5,4,10,9,1,8.0
34,1,0,3,943,1,9,3,1,4,1,86,3,3,0,4,0,8500,2,5494,0,0,11,3,4,1,10,0,2,9,7,1,6.0
34,1,0,3,507,2,15,2,3,3,0,66,3,2,7,1,2,6125,2,23553,1,0,12,3,4,0,10,6,4,10,8,9,6.0
34,1,0,0,999,1,26,1,5,1,0,92,2,1,6,3,0,2029,3,15891,1,0,20,4,3,3,5,2,3,5,4,0,0.0
34,1,0,3,285,1,29,3,3,2,1,86,3,2,2,3,1,5429,2,17491,4,0,13,3,1,2,10,1,3,8,7,7,7.0
34,1,0,3,404,1,2,4,5,3,0,98,3,2,0,4,2,6687,2,6163,1,0,11,3,4,0,14,2,4,14,11,4,11.0
34,1,0,2,560,1,1,4,4,4,1,91,3,1,6,1,0,2996,3,20284,5,0,14,3,3,2,10,2,3,4,3,1,3.0
34,1,0,3,401,1,1,3,1,4,0,86,2,1,2,2,1,3294,3,3708,5,0,17,3,1,1,7,2,2,5,4,0,2.0
34,1,1,3,1107,0,9,4,5,1,0,52,3,1,1,3,1,2742,3,3072,1,0,15,3,4,0,2,0,3,2,2,2,2.0
34,1,0,3,1326,2,3,3,4,4,1,81,1,2,7,1,2,4759,3,15891,3,0,18,3,4,0,15,2,3,13,9,3,12.0
34,1,0,2,829,1,15,3,3,2,1,71,3,4,5,1,0,17007,1,11929,7,0,14,3,4,2,16,3,2,14,8,6,9.0
34,1,1,3,790,2,24,4,3,1,0,40,2,2,7,2,2,4599,3,7815,0,1,23,4,3,0,16,2,4,15,9,10,10.0
34,1,0,3,971,2,1,3,5,4,1,64,2,3,7,3,1,7083,2,12288,1,1,14,3,4,0,10,3,3,10,9,8,6.0
34,1,0,3,1440,2,7,2,5,2,1,55,3,1,8,3,1,2308,3,4944,0,1,25,4,2,1,12,4,3,11,10,5,7.0
34,1,0,3,479,1,7,4,3,1,1,35,3,1,6,4,2,2972,3,22061,1,0,13,3,3,0,1,4,1,1,0,0,0.0
34,1,0,3,1351,1,1,4,1,2,1,45,3,2,6,4,1,5484,2,13008,9,0,17,3,2,1,9,3,2,2,2,2,1.0
34,1,0,2,653,1,10,4,5,4,1,92,2,2,0,3,1,5063,2,15332,1,0,14,3,2,1,8,3,2,8,2,7,7.0
34,1,0,2,426,1,10,4,1,3,1,42,4,2,4,4,0,4724,3,17000,1,0,13,3,1,1,9,3,3,9,7,7,2.0
34,1,0,3,1130,1,3,3,1,4,0,66,3,2,6,2,0,5433,2,19332,1,0,12,3,3,1,11,2,3,11,8,7,9.0
34,1,0,3,1157,1,5,2,3,2,1,57,2,2,2,4,1,3986,3,11912,1,0,14,3,3,1,15,3,4,15,10,4,13.0
34,1,0,3,678,1,19,3,1,2,0,35,2,1,6,4,1,2929,3,20338,1,0,12,3,2,0,10,3,3,10,9,8,7.0
34,1,0,3,181,1,2,4,3,4,1,97,4,1,6,4,1,2932,3,5586,0,1,14,3,1,3,6,3,3,5,0,1,2.0
34,1,0,0,1375,2,10,3,1,4,1,87,3,2,7,3,0,4001,3,12313,1,1,14,3,3,1,15,3,3,15,14,0,7.0
34,1,0,3,511,2,3,2,1,4,0,32,1,2,7,4,2,6029,2,25353,5,0,12,3,1,0,6,3,3,2,2,2,2.0
34,1,1,2,234,1,9,4,1,4,1,93,3,2,2,1,1,5346,2,6208,4,0,17,3,3,1,11,3,2,7,1,0,7.0
34,1,0,3,810,2,8,2,5,2,1,92,4,2,7,3,1,6799,2,22128,1,0,21,4,3,2,10,5,3,10,8,4,8.0
34,1,0,3,1480,2,4,3,1,3,1,64,3,3,7,4,1,9713,2,24444,2,1,13,3,4,3,9,3,3,5,3,1,0.0
34,1,1,0,967,1,16,4,5,4,1,85,1,1,6,1,1,2307,3,14460,1,1,23,4,2,1,5,2,3,5,2,3,0.0
34,1,0,3,735,2,3,1,3,4,0,75,2,2,7,4,1,8103,2,16495,3,1,12,3,3,0,9,3,2,4,2,0,1.0
34,1,0,2,735,1,22,4,4,3,1,86,2,2,6,4,1,5747,2,26496,1,1,15,3,2,0,16,3,3,15,10,6,11.0
34,1,0,3,937,2,1,3,2,1,1,32,3,3,7,4,2,9888,2,6770,1,0,21,4,1,0,14,3,2,14,8,2,1.0
34,1,0,3,1239,2,13,4,3,4,1,39,3,3,7,3,0,8628,2,22914,1,0,18,3,3,1,9,2,2,8,7,1,1.0
34,1,0,3,704,2,28,3,2,4,0,95,2,2,7,3,1,6712,2,8978,1,0,21,4,4,2,8,2,3,8,7,1,7.0
34,1,0,1,628,1,8,3,3,2,1,82,4,2,2,3,1,4404,3,10228,2,0,12,3,1,0,6,3,4,4,3,1,2.0
34,1,0,1,628,1,8,3,3,2,1,82,4,2,2,3,1,4404,3,10228,2,0,12,3,1,0,6,3,4,4,3,1,2.0
35,1,0,3,809,1,16,3,3,1,1,84,4,1,2,2,1,2426,3,16479,0,0,13,3,3,1,6,5,3,5,4,0,3.0
35,1,0,3,890,2,2,3,2,4,0,97,3,1,8,4,1,2014,3,9687,1,0,13,3,1,0,2,3,3,2,2,2,2.0
35,1,0,3,464,1,4,2,4,3,1,75,3,1,2,4,0,1951,3,10910,1,0,12,3,3,1,1,3,3,1,0,0,0.0
35,1,0,3,1229,1,8,1,1,4,1,36,4,1,2,4,1,2269,3,4892,1,0,19,3,4,0,1,2,3,1,0,0,1.0
35,1,0,0,1097,1,11,2,3,3,1,79,2,3,0,1,1,9884,2,8302,2,1,13,3,3,1,10,3,3,4,0,2,3.0
35,1,0,2,853,2,18,5,1,2,1,71,3,3,7,1,1,9069,2,11031,1,0,22,4,4,1,9,3,2,9,8,1,8.0
35,1,0,3,1142,1,23,4,3,3,0,30,3,1,2,1,1,4014,3,16002,3,1,15,3,3,1,4,3,3,2,2,2,2.0
35,1,0,2,664,1,1,3,3,2,1,79,3,1,6,1,1,2194,3,5868,4,0,13,3,4,1,5,2,2,3,2,1,2.0
35,1,0,3,1214,1,1,3,3,2,1,30,2,1,6,3,2,2859,3,26278,1,0,18,3,1,0,6,3,3,6,4,0,4.0
35,1,0,3,662,2,1,5,2,3,1,94,3,3,7,2,1,7295,2,11439,1,0,13,3,1,2,10,3,3,10,8,0,6.0
35,1,1,3,556,1,23,2,1,2,1,50,2,2,4,3,1,5916,2,15497,3,1,13,3,1,0,8,1,3,1,0,0,1.0
35,1,0,2,138,1,2,3,3,2,0,37,3,2,2,2,2,4425,3,15986,5,0,11,3,4,0,10,5,3,6,2,1,2.0
35,1,0,2,944,2,1,3,2,3,0,92,3,3,7,3,2,8789,2,9096,1,0,14,3,1,0,10,3,4,10,7,0,8.0
35,1,0,3,1315,1,22,3,1,2,0,71,4,3,3,2,0,11996,0,19100,7,0,18,3,2,1,10,6,2,7,7,6,2.0
35,1,0,3,1232,2,16,3,2,3,1,96,3,3,7,2,1,8020,2,5100,0,0,15,3,3,2,12,3,2,11,9,6,9.0
35,1,0,3,1296,1,5,4,5,3,1,62,3,3,4,2,2,8095,2,18264,0,0,13,3,4,0,17,5,3,16,6,0,13.0
35,1,0,3,755,1,9,4,1,3,1,97,2,2,0,2,2,6540,2,19394,9,0,19,3,3,0,10,5,3,1,1,0,0.0
35,1,0,3,144,1,22,3,1,4,1,46,1,1,2,3,2,4230,3,19225,0,0,15,3,3,0,6,2,3,5,4,4,3.0
35,1,0,3,1276,1,16,3,1,4,1,72,3,3,0,3,1,7632,2,14295,4,1,12,3,3,0,10,2,3,8,7,0,0.0
35,1,0,3,619,2,1,3,2,2,1,85,3,2,7,3,1,4717,3,18659,9,0,11,3,3,0,15,2,3,11,9,6,9.0
35,1,0,3,195,2,1,3,3,1,0,80,3,2,7,3,2,4859,3,6698,1,0,16,3,4,0,5,3,3,5,4,0,3.0
35,1,0,3,538,1,25,2,4,1,1,54,2,2,2,4,2,3681,3,14004,4,0,14,3,4,0,9,3,3,3,2,0,2.0
35,1,0,3,1017,1,6,4,1,2,1,82,1,2,6,4,2,6646,2,19368,1,0,13,3,2,0,17,3,3,17,11,11,8.0
35,1,0,0,727,1,3,3,1,3,1,41,2,1,2,3,1,1281,3,16900,1,0,18,3,3,2,1,3,3,1,0,0,0.0
35,1,0,0,1225,1,2,4,1,4,0,61,3,2,0,1,0,5093,2,4761,2,0,11,3,1,1,16,2,4,1,0,0,0.0
35,1,0,3,384,2,8,4,1,1,0,72,3,1,8,4,1,2572,3,20317,1,0,16,3,2,1,3,1,2,3,2,0,2.0
35,1,0,3,1258,1,1,4,1,4,0,40,4,1,6,3,2,2506,3,13301,3,0,13,3,3,0,7,0,3,2,2,2,2.0
35,1,0,3,950,1,7,3,4,3,1,59,3,3,4,3,2,10221,0,18869,3,0,21,4,2,0,17,3,4,8,5,1,6.0
35,1,0,3,1343,1,27,1,3,3,0,53,2,1,6,1,2,2559,3,17852,1,0,11,3,4,0,6,3,2,6,5,1,1.0
35,1,0,3,607,1,9,3,1,4,0,66,2,3,4,3,1,10685,0,23457,1,1,20,4,2,1,17,2,3,17,14,5,15.0
35,1,1,2,130,1,25,4,1,4,0,96,3,1,6,2,0,2022,3,16612,1,1,19,3,1,1,10,3,2,10,2,7,8.0
35,1,0,3,672,1,25,3,5,4,1,78,2,3,4,2,1,10903,0,9129,3,0,16,3,1,0,16,2,3,13,10,4,8.0
35,1,0,3,1137,1,21,1,1,4,0,51,3,2,0,4,1,4014,3,19170,1,1,25,4,4,1,10,2,1,10,6,0,7.0
35,1,0,3,1219,2,18,3,3,3,0,86,3,2,7,3,1,4601,3,6179,1,0,16,3,2,0,5,3,3,5,2,1,0.0
35,1,0,3,882,2,3,4,1,4,1,92,3,3,7,4,0,7823,2,6812,6,0,13,3,2,1,12,2,3,10,9,0,8.0
35,1,1,3,622,1,14,4,4,3,1,39,2,1,2,2,0,3743,3,10074,1,1,24,4,4,1,5,2,1,4,2,0,2.0
35,1,0,3,583,1,25,4,3,3,0,57,3,3,0,3,0,10388,0,6975,1,1,11,3,3,1,16,3,2,16,10,10,1.0
35,1,0,3,802,1,10,3,4,2,1,45,3,1,2,4,0,3917,3,9541,1,0,20,4,1,1,3,4,2,3,2,1,2.0
35,1,1,3,1204,2,4,3,5,4,1,86,3,3,7,1,2,9582,2,10333,0,1,22,4,1,0,9,2,3,8,7,4,7.0
35,1,0,2,1182,2,11,2,2,4,1,54,3,2,7,4,0,4968,3,18500,1,0,11,3,4,1,5,3,3,5,2,0,2.0
35,1,0,3,528,0,8,4,5,3,1,100,3,1,1,3,2,4323,3,7108,1,0,17,3,2,0,6,2,1,5,4,1,4.0
35,1,0,3,982,1,1,4,3,4,1,58,2,1,2,3,1,2258,3,16340,6,0,12,3,2,1,10,2,3,8,0,1,7.0
35,1,0,3,819,1,2,3,1,3,1,44,2,3,4,2,0,10274,0,19588,2,0,18,3,2,1,15,2,4,7,7,6,4.0
35,1,0,2,636,1,4,4,4,4,1,47,2,1,2,4,1,2376,3,26537,1,0,13,3,2,1,2,2,4,2,2,2,2.0
35,1,0,3,1361,2,17,4,1,3,1,94,3,2,7,1,1,8966,2,21026,3,1,15,3,4,3,15,2,3,7,7,1,7.0
35,1,0,0,1212,2,8,2,2,3,0,78,2,3,7,4,1,10377,0,13755,4,1,11,3,2,1,16,6,2,13,2,4,12.0
35,1,0,3,735,1,6,1,1,3,1,66,3,1,6,3,1,3506,3,6020,0,1,14,3,4,0,4,3,3,3,2,2,2.0
35,1,0,2,482,1,4,4,1,3,1,87,3,2,6,3,2,4249,3,2690,1,1,11,3,2,0,9,3,3,9,6,1,1.0
35,1,0,3,817,1,1,3,3,4,0,60,2,2,2,4,1,5363,2,10846,0,0,12,3,2,1,10,0,3,9,7,0,0.0
35,1,1,2,662,2,18,4,2,4,0,67,3,2,7,3,1,4614,3,23288,0,1,18,3,3,1,5,0,2,4,2,3,2.0
35,1,0,2,200,1,18,2,1,3,1,60,3,3,4,4,2,9362,2,19944,2,0,11,3,3,0,10,2,3,2,2,2,2.0
35,1,0,3,660,2,7,1,1,4,1,76,3,1,8,3,1,2404,3,16192,1,0,13,3,1,1,1,3,3,1,0,0,0.0
35,1,0,3,1029,1,16,3,1,4,0,91,2,3,0,2,2,8606,2,21195,1,0,19,3,4,0,11,3,1,11,8,3,3.0
35,1,0,3,1402,2,28,4,1,2,0,98,2,1,8,3,1,2430,3,26204,0,0,23,4,1,2,6,5,3,5,3,4,2.0
35,1,0,3,992,1,1,3,3,4,1,68,2,1,2,1,2,2450,3,21731,1,0,19,3,2,0,3,3,3,3,0,1,2.0
35,1,1,3,104,1,2,3,1,1,0,69,3,1,2,1,0,2074,3,26619,1,1,12,3,4,1,1,2,3,1,0,0,0.0
35,1,0,3,670,1,10,4,3,1,0,51,3,2,0,3,2,6142,2,4223,3,1,16,3,3,0,10,4,3,5,2,0,4.0
35,1,0,3,750,1,28,3,1,2,1,46,4,2,2,3,1,3407,3,25348,1,0,17,3,4,2,10,3,2,10,9,6,8.0
35,1,0,3,1349,1,7,2,1,3,1,63,2,1,2,4,1,2690,3,7713,1,0,18,3,4,1,1,5,2,1,0,0,1.0
35,1,0,3,819,1,18,5,1,2,1,48,4,2,6,1,1,5208,2,26312,1,0,11,3,4,0,16,2,3,16,15,1,10.0
35,1,0,0,208,1,8,4,1,3,0,52,3,2,0,3,1,4148,3,12250,1,0,12,3,4,1,15,5,3,14,11,2,9.0
35,1,1,3,737,2,10,3,3,4,1,55,2,3,7,1,1,10306,0,21530,9,0,17,3,3,0,15,3,3,13,12,6,0.0
35,1,1,3,763,2,15,2,3,1,1,59,1,2,7,4,0,5440,2,22098,6,1,14,3,4,2,7,2,2,2,2,2,2.0
35,1,1,2,880,2,12,4,4,4,1,36,3,2,7,4,2,4581,3,10414,3,1,24,4,1,0,13,2,4,11,9,6,7.0
35,1,0,2,146,1,2,4,3,1,1,79,2,1,6,4,2,4930,3,13970,0,1,14,3,3,0,6,2,4,5,4,1,4.0
35,1,0,3,1370,1,27,4,1,4,1,49,3,2,4,3,1,6883,2,5151,2,0,16,3,2,1,17,3,3,7,7,0,7.0
35,1,1,3,303,2,27,3,1,3,1,84,3,2,7,4,2,5813,2,13492,1,1,18,3,4,0,10,2,3,10,7,7,7.0
35,1,0,0,1180,1,2,2,3,2,1,90,3,2,4,4,0,5762,2,24442,2,0,14,3,3,1,15,6,3,7,7,1,7.0
35,1,0,3,185,1,23,4,3,2,1,91,1,1,2,3,1,2705,3,9696,0,0,16,3,2,1,6,2,4,5,4,0,3.0
35,1,0,3,219,1,16,2,4,4,0,44,2,2,4,2,1,4788,3,25388,0,1,11,3,4,0,4,2,3,3,2,0,2.0
35,1,0,3,682,2,18,4,3,2,1,71,3,2,7,1,1,5561,2,15975,0,0,16,3,4,1,6,2,1,5,3,0,4.0
35,1,0,3,1224,2,7,4,1,3,0,55,3,2,7,4,1,5204,2,13586,1,1,11,3,4,0,10,2,3,10,8,0,9.0
35,1,0,1,1490,1,11,4,3,4,1,43,3,1,2,3,1,2660,3,20232,7,1,11,3,3,1,5,3,3,2,2,2,2.0
35,1,0,3,1395,1,9,4,3,2,1,48,3,2,6,3,2,5098,2,18698,1,0,19,3,2,0,10,5,3,10,7,0,8.0
35,1,0,3,1146,0,26,4,1,3,0,31,3,3,1,4,2,8837,2,16642,1,1,16,3,3,0,9,2,3,9,0,1,7.0
35,1,0,2,1199,1,18,4,1,3,1,80,3,2,0,3,1,5689,2,24594,1,1,14,3,4,2,10,2,4,10,2,0,2.0
35,1,0,3,287,1,1,4,1,3,0,62,1,1,6,4,1,2977,3,8952,1,0,12,3,4,1,4,5,3,4,3,1,1.0
36,2,0,3,1299,1,27,3,3,3,1,94,3,2,0,3,1,5237,2,16577,6,0,13,3,2,2,17,3,2,7,7,7,7.0
36,2,1,3,1218,2,9,4,1,3,1,82,2,1,8,1,2,3407,3,6986,7,0,23,4,2,0,10,4,3,5,3,0,3.0
36,2,0,3,852,1,5,4,1,2,0,82,2,1,6,1,1,3419,3,13072,9,1,14,3,4,1,6,3,4,1,1,0,0.0
36,2,0,3,1223,1,8,3,5,3,0,59,3,3,0,3,0,10096,0,8202,1,0,13,3,2,3,17,2,3,17,14,12,8.0
36,2,0,2,1195,1,11,3,1,2,1,95,2,2,4,2,2,6499,2,22656,1,0,13,3,3,0,6,3,3,6,5,0,3.0
36,2,0,2,1467,2,11,2,5,2,0,92,3,3,7,4,1,9738,2,22952,0,0,14,3,3,1,10,6,3,9,7,2,8.0
36,2,0,3,922,1,3,2,1,1,0,39,3,1,2,4,0,2835,3,2561,5,0,22,4,1,1,7,2,3,1,0,0,0.0
36,2,0,3,216,1,6,2,3,2,1,84,3,2,4,2,0,4941,3,2819,6,0,20,4,4,2,7,0,3,3,2,0,1.0
36,2,0,2,1480,1,3,2,3,4,1,30,3,1,2,2,2,2088,3,15062,4,0,12,3,3,0,13,3,2,8,7,7,2.0
36,2,0,3,1396,1,5,2,1,4,1,62,3,2,2,2,2,5914,2,9945,8,0,16,3,4,0,16,3,4,13,11,3,7.0
36,2,0,3,1403,1,6,3,1,4,1,47,3,1,2,4,1,3210,3,20251,0,0,11,3,3,1,16,4,3,15,13,10,11.0
36,2,0,3,506,1,3,3,5,3,1,30,3,2,6,2,2,4485,3,26285,4,0,12,3,4,0,10,2,3,8,0,7,7.0
36,2,0,2,566,1,18,4,1,3,1,81,4,1,2,4,1,3688,3,7122,4,0,18,3,4,2,4,2,3,1,0,0,0.0
36,2,0,0,1105,1,24,4,1,2,0,47,3,2,2,2,1,5674,2,6927,7,0,15,3,3,1,11,3,3,9,8,0,8.0
36,2,0,3,329,1,2,3,1,4,0,96,3,1,6,3,1,2543,3,11868,4,0,13,3,2,1,6,3,3,2,2,2,2.0
36,2,0,3,164,2,2,2,3,2,1,61,2,3,7,3,1,7596,2,3809,1,0,13,3,2,2,10,2,3,10,9,9,0.0
36,2,0,0,635,2,10,4,3,2,1,32,3,3,7,4,2,9980,2,15318,1,0,14,3,4,0,10,3,2,10,3,9,7.0
36,2,0,3,913,1,9,2,3,2,1,48,2,2,4,2,0,8847,2,13934,2,1,11,3,3,1,13,2,3,3,2,0,2.0
36,2,0,0,427,1,8,3,1,1,0,63,4,3,5,1,1,11713,0,20335,9,0,14,3,1,1,10,2,3,8,7,0,5.0
36,2,0,0,1434,2,8,4,1,1,1,76,2,3,7,1,2,7587,2,14229,1,0,15,3,2,0,10,1,3,10,7,0,9.0
36,2,0,3,676,1,1,3,4,3,0,35,3,2,4,2,1,5228,2,23361,0,0,15,3,1,1,10,2,3,9,7,0,5.0
36,2,0,3,1041,0,13,3,0,3,1,36,3,1,1,2,1,2143,3,25527,4,0,13,3,2,1,8,2,3,5,2,0,4.0
36,2,0,3,928,2,1,2,1,2,1,56,3,2,7,4,1,6201,2,2823,1,1,14,3,4,1,18,1,2,18,14,4,11.0
36,2,0,3,1278,0,8,3,1,1,1,77,2,1,1,1,1,2342,3,8635,0,0,21,4,3,0,6,3,3,5,4,0,3.0
36,2,0,3,1425,1,14,1,1,3,1,68,3,2,0,4,1,6586,2,4821,0,1,17,3,1,1,17,2,2,16,8,4,11.0
36,2,0,3,188,1,7,4,4,2,1,65,3,1,6,4,2,4678,3,23293,2,0,18,3,3,0,8,6,3,6,2,0,1.0
36,2,0,3,938,1,2,4,3,3,1,79,3,1,2,3,2,2519,3,12287,4,0,21,4,3,0,16,6,3,11,8,3,9.0
36,2,1,3,530,2,3,1,1,3,1,51,2,3,7,4,1,10325,0,5518,1,1,11,3,1,1,16,6,3,16,7,3,7.0
36,2,0,0,1229,2,8,4,5,1,1,84,3,2,7,4,0,5079,2,25952,4,0,13,3,4,2,12,3,3,7,7,0,7.0
36,2,1,3,885,1,16,4,1,3,0,43,4,1,2,1,2,2743,3,8269,1,0,16,3,3,0,18,1,3,17,13,15,14.0
36,2,1,3,660,1,15,3,4,1,1,81,3,2,2,3,0,4834,3,7858,7,0,14,3,2,1,9,3,2,1,0,0,0.0
36,2,0,3,796,1,12,5,3,4,0,51,2,3,4,4,2,8858,2,15669,0,0,11,3,2,0,15,2,2,14,8,7,8.0
36,2,0,0,217,1,18,4,1,1,1,78,3,2,4,4,2,7779,2,23238,2,0,20,4,1,0,18,0,3,11,9,0,9.0
36,2,0,3,917,1,6,4,1,3,1,60,1,1,2,3,0,2741,3,6865,1,0,14,3,3,1,7,4,3,7,7,1,7.0
36,2,0,3,363,1,1,3,5,3,0,77,1,3,4,1,0,10252,0,4235,2,1,21,4,3,1,17,2,3,7,7,7,7.0
36,2,0,2,469,1,3,3,5,3,1,46,3,1,6,2,1,3692,3,9256,1,0,12,3,3,0,12,2,2,11,10,0,7.0
36,2,0,3,429,1,2,4,1,3,0,53,3,2,4,2,2,5410,2,2323,9,1,11,3,4,0,18,2,3,16,14,5,12.0
36,2,0,3,325,1,10,4,5,4,0,63,3,3,0,3,1,7094,2,5747,3,0,12,3,1,0,10,0,3,7,7,1,7.0
36,2,0,2,607,2,7,3,2,1,0,83,4,2,7,1,1,4639,3,2261,2,0,16,3,4,1,17,2,2,15,7,6,13.0
36,2,0,3,1174,2,3,4,2,1,0,99,3,2,7,2,2,9278,2,20763,3,1,16,3,4,0,15,3,3,5,4,0,1.0
36,2,0,3,172,1,4,4,1,1,1,37,2,2,2,4,2,5810,2,22604,1,0,16,3,3,0,10,2,2,10,4,1,8.0
36,2,0,3,329,2,16,4,2,3,0,98,2,2,7,1,1,5647,2,13494,4,0,13,3,1,2,11,3,2,3,2,0,2.0
36,2,0,3,1157,2,2,4,1,3,1,70,3,1,8,4,2,2644,3,17001,3,1,21,4,4,0,7,3,2,3,2,1,2.0
36,2,0,3,884,2,1,4,1,2,0,73,3,2,7,3,2,6815,2,21447,6,0,13,3,1,0,15,5,3,1,0,0,0.0
36,2,0,2,1302,1,6,4,1,1,1,80,4,2,2,1,1,5562,2,19711,3,1,13,3,4,1,9,3,3,3,2,0,2.0
36,2,0,3,559,1,12,4,1,3,0,76,3,2,4,3,1,4663,3,12421,9,1,12,3,2,2,7,2,3,3,2,1,1.0
36,2,0,3,711,1,5,4,1,2,0,42,3,3,0,1,1,8008,2,22792,4,0,12,3,3,2,9,6,3,3,2,0,2.0
36,2,0,3,311,1,7,3,1,1,1,77,3,1,2,2,2,2013,3,10950,2,0,11,3,3,0,15,4,3,4,3,1,3.0
36,2,0,0,894,1,1,4,3,4,0,33,2,2,4,3,1,4374,3,15411,0,0,15,3,3,0,4,6,3,3,2,1,2.0
36,2,0,3,1040,1,3,2,1,4,1,79,4,2,0,1,0,6842,2,26308,6,0,20,4,1,1,13,3,3,5,4,0,4.0
36,2,0,3,1351,1,26,4,1,1,1,80,3,2,0,3,1,5347,2,7419,6,0,14,3,2,2,10,2,2,3,2,0,2.0
36,2,0,3,530,2,2,4,1,3,0,51,3,2,8,4,2,4502,3,7439,3,0,15,3,3,0,17,2,2,13,7,6,7.0
36,2,1,3,1456,2,13,5,2,2,1,96,2,2,7,1,0,6134,2,8658,5,1,13,3,2,3,16,3,3,2,2,2,2.0
36,2,0,3,1383,1,10,3,1,4,1,90,3,3,0,1,1,8321,2,25949,7,1,13,3,4,1,15,1,3,12,8,5,7.0
36,2,0,3,430,1,2,4,4,4,0,73,3,2,6,2,1,6962,2,19573,4,1,22,4,4,1,15,2,3,1,0,0,0.0
36,2,0,3,1266,2,10,4,5,2,0,63,2,2,7,3,1,5673,2,6060,1,1,13,3,1,1,10,4,3,10,9,1,7.0
36,2,0,2,1213,0,2,1,0,2,1,94,2,2,1,4,2,3886,3,4223,1,0,21,4,4,0,10,2,2,10,1,0,8.0
36,2,0,3,335,2,17,2,2,3,1,33,2,2,7,2,1,5507,2,16822,2,0,16,3,3,2,12,1,1,4,2,1,3.0
36,2,0,0,1351,1,9,4,1,1,1,66,4,1,2,2,1,2810,3,9238,1,0,22,4,2,0,5,3,3,5,4,0,2.0
36,2,0,3,557,2,3,3,3,1,0,94,2,3,7,4,1,7644,2,12695,0,0,19,3,3,2,10,2,3,9,7,3,4.0
36,2,0,2,688,1,4,2,1,4,0,97,3,2,4,2,0,5131,2,9192,7,0,13,3,2,3,18,3,3,4,2,0,2.0
36,2,0,0,301,2,15,4,2,4,1,88,1,2,7,4,0,5406,2,10436,1,0,24,4,1,1,15,4,2,15,12,11,11.0
36,2,0,3,1120,2,11,4,2,2,0,100,2,2,7,4,1,6652,2,14369,4,0,13,3,1,1,8,2,2,6,3,0,0.0
36,2,0,2,884,1,23,2,3,3,1,41,4,2,2,4,1,2571,3,12290,4,0,17,3,3,1,17,3,3,5,2,0,3.0
36,2,0,2,884,1,23,2,3,3,1,41,4,2,2,4,1,2571,3,12290,4,0,17,3,3,1,17,3,3,5,2,0,2.0
37,2,1,3,1373,1,2,2,4,4,1,92,2,1,2,3,2,2090,3,2396,6,1,15,3,2,0,7,3,3,0,0,0,0.0
37,2,0,3,408,1,19,2,1,2,1,73,3,1,6,2,1,3022,3,10227,4,0,21,4,1,0,8,1,3,1,0,0,0.0
37,2,0,3,1115,1,1,4,1,1,1,51,2,2,4,3,0,5993,2,2689,1,0,18,3,3,1,7,2,4,7,5,0,7.0
37,2,0,3,397,1,7,4,3,1,1,30,3,3,5,3,2,13664,0,25258,4,0,13,3,1,0,16,3,4,5,2,0,2.0
